profile,type,REGION,time,price
baseload,green,QLD,1/01/2036,5.3
baseload,green,SA,1/01/2036,5.3
baseload,green,VIC,1/01/2036,5.3
baseload,Energy,NSW,1/02/2036,107
baseload,Energy,QLD,1/02/2036,141.6
baseload,Energy,SA,1/02/2036,113.7
baseload,Energy,VIC,1/02/2036,119.1
solar,Energy,NSW,1/02/2036,66.3
solar,Energy,QLD,1/02/2036,70.6
solar,Energy,SA,1/02/2036,57.7
solar,Energy,VIC,1/02/2036,73.6
solar,green,NSW,1/02/2036,5.3
solar,green,QLD,1/02/2036,5.3
solar,green,SA,1/02/2036,5.3
solar,green,VIC,1/02/2036,5.3
wind,Energy,NSW,1/02/2036,107
wind,Energy,QLD,1/02/2036,120.4
wind,Energy,SA,1/02/2036,118.6
wind,Energy,VIC,1/02/2036,104.9
wind,green,NSW,1/02/2036,5.3
wind,green,QLD,1/02/2036,5.3
wind,green,SA,1/02/2036,5.3
wind,green,VIC,1/02/2036,5.3
baseload,green,NSW,1/02/2036,5.3
baseload,green,QLD,1/02/2036,5.3
baseload,green,SA,1/02/2036,5.3
baseload,green,VIC,1/02/2036,5.3
baseload,Energy,NSW,1/03/2036,151.2
baseload,Energy,QLD,1/03/2036,147
baseload,Energy,SA,1/03/2036,157.8
baseload,Energy,VIC,1/03/2036,158.4
solar,Energy,NSW,1/03/2036,117
solar,Energy,QLD,1/03/2036,104
solar,Energy,SA,1/03/2036,115.1
solar,Energy,VIC,1/03/2036,124.7
solar,green,NSW,1/03/2036,5.3
solar,green,QLD,1/03/2036,5.3
solar,green,SA,1/03/2036,5.3
solar,green,VIC,1/03/2036,5.3
wind,Energy,NSW,1/03/2036,144.7
wind,Energy,QLD,1/03/2036,143.2
wind,Energy,SA,1/03/2036,145.9
wind,Energy,VIC,1/03/2036,144.3
wind,green,NSW,1/03/2036,5.3
wind,green,QLD,1/03/2036,5.3
wind,green,SA,1/03/2036,5.3
wind,green,VIC,1/03/2036,5.3
baseload,green,NSW,1/03/2036,5.3
baseload,green,QLD,1/03/2036,5.3
baseload,green,SA,1/03/2036,5.3
baseload,green,VIC,1/03/2036,5.3
baseload,Energy,NSW,1/04/2036,133.1
baseload,Energy,QLD,1/04/2036,115.2
baseload,Energy,SA,1/04/2036,128.8
baseload,Energy,VIC,1/04/2036,126.5
solar,Energy,NSW,1/04/2036,72
solar,Energy,QLD,1/04/2036,59.4
solar,Energy,SA,1/04/2036,74.4
solar,Energy,VIC,1/04/2036,73.8
solar,green,NSW,1/04/2036,5.3
solar,green,QLD,1/04/2036,5.3
solar,green,SA,1/04/2036,5.3
solar,green,VIC,1/04/2036,5.3
wind,Energy,NSW,1/04/2036,122.8
wind,Energy,QLD,1/04/2036,102.1
wind,Energy,SA,1/04/2036,115.3
wind,Energy,VIC,1/04/2036,103.9
wind,green,NSW,1/04/2036,5.3
wind,green,QLD,1/04/2036,5.3
wind,green,SA,1/04/2036,5.3
wind,green,VIC,1/04/2036,5.3
baseload,green,NSW,1/04/2036,5.3
baseload,green,QLD,1/04/2036,5.3
baseload,green,SA,1/04/2036,5.3
baseload,green,VIC,1/04/2036,5.3
baseload,Energy,NSW,1/05/2036,119.7
baseload,Energy,QLD,1/05/2036,131.3
baseload,Energy,SA,1/05/2036,127.5
baseload,Energy,VIC,1/05/2036,89.4
solar,Energy,NSW,1/05/2036,61
solar,Energy,QLD,1/05/2036,76.9
solar,Energy,SA,1/05/2036,71.2
solar,Energy,VIC,1/05/2036,43.4
solar,green,NSW,1/05/2036,5.3
solar,green,QLD,1/05/2036,5.3
solar,green,SA,1/05/2036,5.3
solar,green,VIC,1/05/2036,5.3
wind,Energy,NSW,1/05/2036,103.1
wind,Energy,QLD,1/05/2036,122.6
wind,Energy,SA,1/05/2036,87.5
wind,Energy,VIC,1/05/2036,65.7
wind,green,NSW,1/05/2036,5.3
wind,green,QLD,1/05/2036,5.3
wind,green,SA,1/05/2036,5.3
wind,green,VIC,1/05/2036,5.3
baseload,green,NSW,1/05/2036,5.3
baseload,green,QLD,1/05/2036,5.3
baseload,green,SA,1/05/2036,5.3
baseload,green,VIC,1/05/2036,5.3
baseload,Energy,NSW,1/06/2036,174.3
baseload,Energy,QLD,1/06/2036,157.9
baseload,Energy,SA,1/06/2036,184.6
baseload,Energy,VIC,1/06/2036,150.8
solar,Energy,NSW,1/06/2036,110.4
solar,Energy,QLD,1/06/2036,111.5
solar,Energy,SA,1/06/2036,110.8
solar,Energy,VIC,1/06/2036,106.3
solar,green,NSW,1/06/2036,5.3
solar,green,QLD,1/06/2036,5.3
solar,green,SA,1/06/2036,5.3
solar,green,VIC,1/06/2036,5.3
wind,Energy,NSW,1/06/2036,160.7
wind,Energy,QLD,1/06/2036,136.6
wind,Energy,SA,1/06/2036,153.1
wind,Energy,VIC,1/06/2036,129
wind,green,NSW,1/06/2036,5.3
wind,green,QLD,1/06/2036,5.3
wind,green,SA,1/06/2036,5.3
wind,green,VIC,1/06/2036,5.3
baseload,green,NSW,1/06/2036,5.3
baseload,green,QLD,1/06/2036,5.3
baseload,green,SA,1/06/2036,5.3
baseload,green,VIC,1/06/2036,5.3
baseload,Energy,NSW,1/07/2036,143.5
baseload,Energy,QLD,1/07/2036,113.9
baseload,Energy,SA,1/07/2036,156.6
baseload,Energy,VIC,1/07/2036,155.8
solar,Energy,NSW,1/07/2036,77.7
solar,Energy,QLD,1/07/2036,54
solar,Energy,SA,1/07/2036,113
solar,Energy,VIC,1/07/2036,112.2
solar,green,NSW,1/07/2036,5.3
solar,green,QLD,1/07/2036,5.3
solar,green,SA,1/07/2036,5.3
solar,green,VIC,1/07/2036,5.3
wind,Energy,NSW,1/07/2036,122.8
wind,Energy,QLD,1/07/2036,94.2
wind,Energy,SA,1/07/2036,117.2
wind,Energy,VIC,1/07/2036,99.2
wind,green,NSW,1/07/2036,5.3
wind,green,QLD,1/07/2036,5.3
wind,green,SA,1/07/2036,5.3
wind,green,VIC,1/07/2036,5.3
baseload,green,NSW,1/07/2036,5.3
baseload,green,QLD,1/07/2036,5.3
baseload,green,SA,1/07/2036,5.3
baseload,green,VIC,1/07/2036,5.3
baseload,Energy,NSW,1/08/2036,135.3
baseload,Energy,QLD,1/08/2036,113.5
baseload,Energy,SA,1/08/2036,143.6
baseload,Energy,VIC,1/08/2036,125.8
solar,Energy,NSW,1/08/2036,69.6
solar,Energy,QLD,1/08/2036,53.3
solar,Energy,SA,1/08/2036,75.4
solar,Energy,VIC,1/08/2036,74.1
solar,green,NSW,1/08/2036,5.3
solar,green,QLD,1/08/2036,5.3
solar,green,SA,1/08/2036,5.3
solar,green,VIC,1/08/2036,5.3
wind,Energy,NSW,1/08/2036,117.5
wind,Energy,QLD,1/08/2036,107.7
wind,Energy,SA,1/08/2036,98.4
wind,Energy,VIC,1/08/2036,87
wind,green,NSW,1/08/2036,5.3
wind,green,QLD,1/08/2036,5.3
wind,green,SA,1/08/2036,5.3
wind,green,VIC,1/08/2036,5.3
baseload,green,NSW,1/08/2036,5.3
baseload,green,QLD,1/08/2036,5.3
baseload,green,SA,1/08/2036,5.3
baseload,green,VIC,1/08/2036,5.3
baseload,Energy,NSW,1/09/2036,89.3
baseload,Energy,QLD,1/09/2036,85.6
baseload,Energy,SA,1/09/2036,78.1
baseload,Energy,VIC,1/09/2036,85.9
solar,Energy,NSW,1/09/2036,42.1
solar,Energy,QLD,1/09/2036,30.4
solar,Energy,SA,1/09/2036,31.2
solar,Energy,VIC,1/09/2036,37.5
solar,green,NSW,1/09/2036,5.3
solar,green,QLD,1/09/2036,5.3
solar,green,SA,1/09/2036,5.3
solar,green,VIC,1/09/2036,5.3
wind,Energy,NSW,1/09/2036,80.9
wind,Energy,QLD,1/09/2036,83.4
wind,Energy,SA,1/09/2036,69.7
wind,Energy,VIC,1/09/2036,58
wind,green,NSW,1/09/2036,5.3
wind,green,QLD,1/09/2036,5.3
wind,green,SA,1/09/2036,5.3
wind,green,VIC,1/09/2036,5.3
baseload,green,NSW,1/09/2036,5.3
baseload,green,QLD,1/09/2036,5.3
baseload,green,SA,1/09/2036,5.3
baseload,green,VIC,1/09/2036,5.3
baseload,Energy,NSW,1/10/2036,69.9
baseload,Energy,QLD,1/10/2036,53.3
baseload,Energy,SA,1/10/2036,51.4
baseload,Energy,VIC,1/10/2036,55.1
solar,Energy,NSW,1/10/2036,42.8
solar,Energy,QLD,1/10/2036,24.3
solar,Energy,SA,1/10/2036,26
solar,Energy,VIC,1/10/2036,33
solar,green,NSW,1/10/2036,5.3
solar,green,QLD,1/10/2036,5.3
solar,green,SA,1/10/2036,5.3
solar,green,VIC,1/10/2036,5.3
wind,Energy,NSW,1/10/2036,67.9
wind,Energy,QLD,1/10/2036,52
wind,Energy,SA,1/10/2036,44.4
wind,Energy,VIC,1/10/2036,44.3
wind,green,NSW,1/10/2036,5.3
wind,green,QLD,1/10/2036,5.3
wind,green,SA,1/10/2036,5.3
wind,green,VIC,1/10/2036,5.3
baseload,green,NSW,1/10/2036,5.3
baseload,green,QLD,1/10/2036,5.3
baseload,green,SA,1/10/2036,5.3
baseload,green,VIC,1/10/2036,5.3
baseload,Energy,NSW,1/11/2036,50.6
baseload,Energy,QLD,1/11/2036,60.4
baseload,Energy,SA,1/11/2036,43.7
baseload,Energy,VIC,1/11/2036,47.6
solar,Energy,NSW,1/11/2036,29.6
solar,Energy,QLD,1/11/2036,38.2
solar,Energy,SA,1/11/2036,17.5
solar,Energy,VIC,1/11/2036,22.5
solar,green,NSW,1/11/2036,5.3
solar,green,QLD,1/11/2036,5.3
solar,green,SA,1/11/2036,5.3
solar,green,VIC,1/11/2036,5.3
wind,Energy,NSW,1/11/2036,48.6
wind,Energy,QLD,1/11/2036,62.5
wind,Energy,SA,1/11/2036,38.1
wind,Energy,VIC,1/11/2036,38.3
wind,green,NSW,1/11/2036,5.3
wind,green,QLD,1/11/2036,5.3
wind,green,SA,1/11/2036,5.3
wind,green,VIC,1/11/2036,5.3
baseload,green,NSW,1/11/2036,5.3
baseload,green,QLD,1/11/2036,5.3
baseload,green,SA,1/11/2036,5.3
baseload,green,VIC,1/11/2036,5.3
baseload,Energy,NSW,1/12/2036,52.8
baseload,Energy,QLD,1/12/2036,78
baseload,Energy,SA,1/12/2036,66.3
baseload,Energy,VIC,1/12/2036,82.3
solar,Energy,NSW,1/12/2036,30.8
solar,Energy,QLD,1/12/2036,66
solar,Energy,SA,1/12/2036,39.1
solar,Energy,VIC,1/12/2036,35.5
solar,green,NSW,1/12/2036,5.3
solar,green,QLD,1/12/2036,5.3
solar,green,SA,1/12/2036,5.3
solar,green,VIC,1/12/2036,5.3
wind,Energy,NSW,1/12/2036,48.6
wind,Energy,QLD,1/12/2036,65.2
wind,Energy,SA,1/12/2036,55.1
wind,Energy,VIC,1/12/2036,52
wind,green,NSW,1/12/2036,5.3
wind,green,QLD,1/12/2036,5.3
wind,green,SA,1/12/2036,5.3
wind,green,VIC,1/12/2036,5.3
baseload,green,NSW,1/12/2036,5.3
baseload,green,QLD,1/12/2036,5.3
baseload,green,SA,1/12/2036,5.3
baseload,green,VIC,1/12/2036,5.3
baseload,Energy,NSW,1/01/2037,92.9
baseload,Energy,QLD,1/01/2037,108.5
baseload,Energy,SA,1/01/2037,101.4
baseload,Energy,VIC,1/01/2037,126
solar,Energy,NSW,1/01/2037,66.3
solar,Energy,QLD,1/01/2037,90.4
solar,Energy,SA,1/01/2037,67.8
solar,Energy,VIC,1/01/2037,89.4
solar,green,NSW,1/01/2037,4.2
solar,green,QLD,1/01/2037,4.2
solar,green,SA,1/01/2037,4.2
solar,green,VIC,1/01/2037,4.2
wind,Energy,NSW,1/01/2037,85.4
wind,Energy,QLD,1/01/2037,101.9
wind,Energy,SA,1/01/2037,92.8
wind,Energy,VIC,1/01/2037,97
wind,green,NSW,1/01/2037,4.2
wind,green,QLD,1/01/2037,4.2
wind,green,SA,1/01/2037,4.2
wind,green,VIC,1/01/2037,4.2
baseload,green,NSW,1/01/2037,4.2
baseload,green,QLD,1/01/2037,4.2
baseload,green,SA,1/01/2037,4.2
baseload,green,VIC,1/01/2037,4.2
baseload,Energy,NSW,1/02/2037,117.5
baseload,Energy,QLD,1/02/2037,126.1
baseload,Energy,SA,1/02/2037,124
baseload,Energy,VIC,1/02/2037,117.6
solar,Energy,NSW,1/02/2037,72.7
solar,Energy,QLD,1/02/2037,77.3
solar,Energy,SA,1/02/2037,94.1
solar,Energy,VIC,1/02/2037,72.5
solar,green,NSW,1/02/2037,4.2
solar,green,QLD,1/02/2037,4.2
solar,green,SA,1/02/2037,4.2
solar,green,VIC,1/02/2037,4.2
wind,Energy,NSW,1/02/2037,110.3
wind,Energy,QLD,1/02/2037,123.4
wind,Energy,SA,1/02/2037,111.3
wind,Energy,VIC,1/02/2037,104.3
wind,green,NSW,1/02/2037,4.2
wind,green,QLD,1/02/2037,4.2
wind,green,SA,1/02/2037,4.2
wind,green,VIC,1/02/2037,4.2
baseload,green,NSW,1/02/2037,4.2
baseload,green,QLD,1/02/2037,4.2
baseload,green,SA,1/02/2037,4.2
baseload,green,VIC,1/02/2037,4.2
baseload,Energy,NSW,1/03/2037,160.7
baseload,Energy,QLD,1/03/2037,138.2
baseload,Energy,SA,1/03/2037,208.7
baseload,Energy,VIC,1/03/2037,161.5
solar,Energy,NSW,1/03/2037,127.9
solar,Energy,QLD,1/03/2037,108.3
solar,Energy,SA,1/03/2037,156.8
solar,Energy,VIC,1/03/2037,127
solar,green,NSW,1/03/2037,4.2
solar,green,QLD,1/03/2037,4.2
solar,green,SA,1/03/2037,4.2
solar,green,VIC,1/03/2037,4.2
wind,Energy,NSW,1/03/2037,149.8
wind,Energy,QLD,1/03/2037,133.8
wind,Energy,SA,1/03/2037,171.2
wind,Energy,VIC,1/03/2037,146.3
wind,green,NSW,1/03/2037,4.2
wind,green,QLD,1/03/2037,4.2
wind,green,SA,1/03/2037,4.2
wind,green,VIC,1/03/2037,4.2
baseload,green,NSW,1/03/2037,4.2
baseload,green,QLD,1/03/2037,4.2
baseload,green,SA,1/03/2037,4.2
baseload,green,VIC,1/03/2037,4.2
baseload,Energy,NSW,1/04/2037,135.7
baseload,Energy,QLD,1/04/2037,112.5
baseload,Energy,SA,1/04/2037,136.7
baseload,Energy,VIC,1/04/2037,148.9
solar,Energy,NSW,1/04/2037,75.8
solar,Energy,QLD,1/04/2037,65
solar,Energy,SA,1/04/2037,83.8
solar,Energy,VIC,1/04/2037,83.7
solar,green,NSW,1/04/2037,4.2
solar,green,QLD,1/04/2037,4.2
solar,green,SA,1/04/2037,4.2
solar,green,VIC,1/04/2037,4.2
wind,Energy,NSW,1/04/2037,133.5
wind,Energy,QLD,1/04/2037,93.7
wind,Energy,SA,1/04/2037,123.1
wind,Energy,VIC,1/04/2037,114.9
wind,green,NSW,1/04/2037,4.2
wind,green,QLD,1/04/2037,4.2
wind,green,SA,1/04/2037,4.2
wind,green,VIC,1/04/2037,4.2
baseload,green,NSW,1/04/2037,4.2
baseload,green,QLD,1/04/2037,4.2
baseload,green,SA,1/04/2037,4.2
baseload,green,VIC,1/04/2037,4.2
baseload,Energy,NSW,1/05/2037,118.1
baseload,Energy,QLD,1/05/2037,139.8
baseload,Energy,SA,1/05/2037,92.1
baseload,Energy,VIC,1/05/2037,84.4
solar,Energy,NSW,1/05/2037,53.9
solar,Energy,QLD,1/05/2037,78.9
solar,Energy,SA,1/05/2037,45.1
solar,Energy,VIC,1/05/2037,37.8
solar,green,NSW,1/05/2037,4.2
solar,green,QLD,1/05/2037,4.2
solar,green,SA,1/05/2037,4.2
solar,green,VIC,1/05/2037,4.2
wind,Energy,NSW,1/05/2037,102.2
wind,Energy,QLD,1/05/2037,120.3
wind,Energy,SA,1/05/2037,72
wind,Energy,VIC,1/05/2037,63.1
wind,green,NSW,1/05/2037,4.2
wind,green,QLD,1/05/2037,4.2
wind,green,SA,1/05/2037,4.2
wind,green,VIC,1/05/2037,4.2
baseload,green,NSW,1/05/2037,4.2
baseload,green,QLD,1/05/2037,4.2
baseload,green,SA,1/05/2037,4.2
baseload,green,VIC,1/05/2037,4.2
baseload,Energy,NSW,1/06/2037,208.8
baseload,Energy,QLD,1/06/2037,150
baseload,Energy,SA,1/06/2037,158.4
baseload,Energy,VIC,1/06/2037,155.3
solar,Energy,NSW,1/06/2037,111.4
solar,Energy,QLD,1/06/2037,99.5
solar,Energy,SA,1/06/2037,109.9
solar,Energy,VIC,1/06/2037,110.3
solar,green,NSW,1/06/2037,4.2
solar,green,QLD,1/06/2037,4.2
solar,green,SA,1/06/2037,4.2
solar,green,VIC,1/06/2037,4.2
wind,Energy,NSW,1/06/2037,175.9
wind,Energy,QLD,1/06/2037,134.3
wind,Energy,SA,1/06/2037,132.8
wind,Energy,VIC,1/06/2037,132.3
wind,green,NSW,1/06/2037,4.2
wind,green,QLD,1/06/2037,4.2
wind,green,SA,1/06/2037,4.2
wind,green,VIC,1/06/2037,4.2
baseload,green,NSW,1/06/2037,4.2
baseload,green,QLD,1/06/2037,4.2
baseload,green,SA,1/06/2037,4.2
baseload,green,VIC,1/06/2037,4.2
baseload,Energy,NSW,1/07/2037,167.5
baseload,Energy,QLD,1/07/2037,110.6
baseload,Energy,SA,1/07/2037,173.5
baseload,Energy,VIC,1/07/2037,133.5
solar,Energy,NSW,1/07/2037,79.4
solar,Energy,QLD,1/07/2037,57.5
solar,Energy,SA,1/07/2037,122.8
solar,Energy,VIC,1/07/2037,90
solar,green,NSW,1/07/2037,4.2
solar,green,QLD,1/07/2037,4.2
solar,green,SA,1/07/2037,4.2
solar,green,VIC,1/07/2037,4.2
wind,Energy,NSW,1/07/2037,133.9
wind,Energy,QLD,1/07/2037,95.8
wind,Energy,SA,1/07/2037,121.7
wind,Energy,VIC,1/07/2037,100.5
wind,green,NSW,1/07/2037,4.2
wind,green,QLD,1/07/2037,4.2
wind,green,SA,1/07/2037,4.2
wind,green,VIC,1/07/2037,4.2
baseload,green,NSW,1/07/2037,4.2
baseload,green,QLD,1/07/2037,4.2
baseload,green,SA,1/07/2037,4.2
baseload,green,VIC,1/07/2037,4.2
baseload,Energy,NSW,1/08/2037,148
baseload,Energy,QLD,1/08/2037,116
baseload,Energy,SA,1/08/2037,143.3
baseload,Energy,VIC,1/08/2037,164.2
solar,Energy,NSW,1/08/2037,68.9
solar,Energy,QLD,1/08/2037,55.1
solar,Energy,SA,1/08/2037,73.1
solar,Energy,VIC,1/08/2037,98.2
solar,green,NSW,1/08/2037,4.2
solar,green,QLD,1/08/2037,4.2
solar,green,SA,1/08/2037,4.2
solar,green,VIC,1/08/2037,4.2
wind,Energy,NSW,1/08/2037,122.1
wind,Energy,QLD,1/08/2037,111.3
wind,Energy,SA,1/08/2037,106.8
wind,Energy,VIC,1/08/2037,93.9
wind,green,NSW,1/08/2037,4.2
wind,green,QLD,1/08/2037,4.2
wind,green,SA,1/08/2037,4.2
wind,green,VIC,1/08/2037,4.2
baseload,green,NSW,1/08/2037,4.2
baseload,green,QLD,1/08/2037,4.2
baseload,green,SA,1/08/2037,4.2
baseload,green,VIC,1/08/2037,4.2
baseload,Energy,NSW,1/09/2037,88.3
baseload,Energy,QLD,1/09/2037,84.3
baseload,Energy,SA,1/09/2037,69.8
baseload,Energy,VIC,1/09/2037,99.7
solar,Energy,NSW,1/09/2037,40.9
solar,Energy,QLD,1/09/2037,30.6
solar,Energy,SA,1/09/2037,32.4
solar,Energy,VIC,1/09/2037,36.9
solar,green,NSW,1/09/2037,4.2
solar,green,QLD,1/09/2037,4.2
solar,green,SA,1/09/2037,4.2
solar,green,VIC,1/09/2037,4.2
wind,Energy,NSW,1/09/2037,81.5
wind,Energy,QLD,1/09/2037,84
wind,Energy,SA,1/09/2037,61.2
wind,Energy,VIC,1/09/2037,67.2
wind,green,NSW,1/09/2037,4.2
wind,green,QLD,1/09/2037,4.2
wind,green,SA,1/09/2037,4.2
wind,green,VIC,1/09/2037,4.2
baseload,green,NSW,1/09/2037,4.2
baseload,green,QLD,1/09/2037,4.2
baseload,green,SA,1/09/2037,4.2
baseload,green,VIC,1/09/2037,4.2
baseload,Energy,NSW,1/10/2037,66.8
baseload,Energy,QLD,1/10/2037,51.5
baseload,Energy,SA,1/10/2037,50.2
baseload,Energy,VIC,1/10/2037,54.2
solar,Energy,NSW,1/10/2037,41.5
solar,Energy,QLD,1/10/2037,24.4
solar,Energy,SA,1/10/2037,23
solar,Energy,VIC,1/10/2037,32.2
solar,green,NSW,1/10/2037,4.2
solar,green,QLD,1/10/2037,4.2
solar,green,SA,1/10/2037,4.2
solar,green,VIC,1/10/2037,4.2
wind,Energy,NSW,1/10/2037,65.1
wind,Energy,QLD,1/10/2037,52
wind,Energy,SA,1/10/2037,42.6
wind,Energy,VIC,1/10/2037,43
wind,green,NSW,1/10/2037,4.2
wind,green,QLD,1/10/2037,4.2
wind,green,SA,1/10/2037,4.2
wind,green,VIC,1/10/2037,4.2
baseload,green,NSW,1/10/2037,4.2
baseload,green,QLD,1/10/2037,4.2
baseload,green,SA,1/10/2037,4.2
baseload,green,VIC,1/10/2037,4.2
baseload,Energy,NSW,1/11/2037,50.5
baseload,Energy,QLD,1/11/2037,61.1
baseload,Energy,SA,1/11/2037,44.6
baseload,Energy,VIC,1/11/2037,48.7
solar,Energy,NSW,1/11/2037,29.1
solar,Energy,QLD,1/11/2037,37.6
solar,Energy,SA,1/11/2037,18.7
solar,Energy,VIC,1/11/2037,23.9
solar,green,NSW,1/11/2037,4.2
solar,green,QLD,1/11/2037,4.2
solar,green,SA,1/11/2037,4.2
solar,green,VIC,1/11/2037,4.2
wind,Energy,NSW,1/11/2037,48.6
wind,Energy,QLD,1/11/2037,64.4
wind,Energy,SA,1/11/2037,38.5
wind,Energy,VIC,1/11/2037,39.9
wind,green,NSW,1/11/2037,4.2
wind,green,QLD,1/11/2037,4.2
wind,green,SA,1/11/2037,4.2
wind,green,VIC,1/11/2037,4.2
baseload,green,NSW,1/11/2037,4.2
baseload,green,QLD,1/11/2037,4.2
baseload,green,SA,1/11/2037,4.2
baseload,green,VIC,1/11/2037,4.2
baseload,Energy,NSW,1/12/2037,54.1
baseload,Energy,QLD,1/12/2037,64.8
baseload,Energy,SA,1/12/2037,69.4
baseload,Energy,VIC,1/12/2037,57.6
solar,Energy,NSW,1/12/2037,32.6
solar,Energy,QLD,1/12/2037,44.9
solar,Energy,SA,1/12/2037,41.8
solar,Energy,VIC,1/12/2037,36.7
solar,green,NSW,1/12/2037,4.2
solar,green,QLD,1/12/2037,4.2
solar,green,SA,1/12/2037,4.2
solar,green,VIC,1/12/2037,4.2
wind,Energy,NSW,1/12/2037,50.1
wind,Energy,QLD,1/12/2037,60.1
wind,Energy,SA,1/12/2037,57.6
wind,Energy,VIC,1/12/2037,47.7
wind,green,NSW,1/12/2037,4.2
wind,green,QLD,1/12/2037,4.2
wind,green,SA,1/12/2037,4.2
wind,green,VIC,1/12/2037,4.2
baseload,green,NSW,1/12/2037,4.2
baseload,green,QLD,1/12/2037,4.2
baseload,green,SA,1/12/2037,4.2
baseload,green,VIC,1/12/2037,4.2
baseload,Energy,NSW,1/01/2038,111.6
baseload,Energy,QLD,1/01/2038,106
baseload,Energy,SA,1/01/2038,102
baseload,Energy,VIC,1/01/2038,112.2
solar,Energy,NSW,1/01/2038,68.3
solar,Energy,QLD,1/01/2038,80.9
solar,Energy,SA,1/01/2038,67.1
solar,Energy,VIC,1/01/2038,84.2
solar,green,NSW,1/01/2038,3.2
solar,green,QLD,1/01/2038,3.2
solar,green,SA,1/01/2038,3.2
solar,green,VIC,1/01/2038,3.2
wind,Energy,NSW,1/01/2038,101.4
wind,Energy,QLD,1/01/2038,103.7
wind,Energy,SA,1/01/2038,93.2
wind,Energy,VIC,1/01/2038,95.2
wind,green,NSW,1/01/2038,3.2
wind,green,QLD,1/01/2038,3.2
wind,green,SA,1/01/2038,3.2
wind,green,VIC,1/01/2038,3.2
baseload,green,NSW,1/01/2038,3.2
baseload,green,QLD,1/01/2038,3.2
baseload,green,SA,1/01/2038,3.2
baseload,green,VIC,1/01/2038,3.2
baseload,Energy,NSW,1/02/2038,112.3
baseload,Energy,QLD,1/02/2038,141.6
baseload,Energy,SA,1/02/2038,104.2
baseload,Energy,VIC,1/02/2038,120.4
solar,Energy,NSW,1/02/2038,62.5
solar,Energy,QLD,1/02/2038,69.3
solar,Energy,SA,1/02/2038,58.5
solar,Energy,VIC,1/02/2038,76.4
solar,green,NSW,1/02/2038,3.2
solar,green,QLD,1/02/2038,3.2
solar,green,SA,1/02/2038,3.2
solar,green,VIC,1/02/2038,3.2
wind,Energy,NSW,1/02/2038,111.9
wind,Energy,QLD,1/02/2038,114.2
wind,Energy,SA,1/02/2038,105.8
wind,Energy,VIC,1/02/2038,106.1
wind,green,NSW,1/02/2038,3.2
wind,green,QLD,1/02/2038,3.2
wind,green,SA,1/02/2038,3.2
wind,green,VIC,1/02/2038,3.2
baseload,green,NSW,1/02/2038,3.2
baseload,green,QLD,1/02/2038,3.2
baseload,green,SA,1/02/2038,3.2
baseload,green,VIC,1/02/2038,3.2
baseload,Energy,NSW,1/03/2038,148.3
baseload,Energy,QLD,1/03/2038,156.1
baseload,Energy,SA,1/03/2038,175.8
baseload,Energy,VIC,1/03/2038,166.2
solar,Energy,NSW,1/03/2038,117.5
solar,Energy,QLD,1/03/2038,127.3
solar,Energy,SA,1/03/2038,128.4
solar,Energy,VIC,1/03/2038,133.4
solar,green,NSW,1/03/2038,3.2
solar,green,QLD,1/03/2038,3.2
solar,green,SA,1/03/2038,3.2
solar,green,VIC,1/03/2038,3.2
wind,Energy,NSW,1/03/2038,142.7
wind,Energy,QLD,1/03/2038,150.2
wind,Energy,SA,1/03/2038,167.3
wind,Energy,VIC,1/03/2038,149
wind,green,NSW,1/03/2038,3.2
wind,green,QLD,1/03/2038,3.2
wind,green,SA,1/03/2038,3.2
wind,green,VIC,1/03/2038,3.2
baseload,green,NSW,1/03/2038,3.2
baseload,green,QLD,1/03/2038,3.2
baseload,green,SA,1/03/2038,3.2
baseload,green,VIC,1/03/2038,3.2
baseload,Energy,NSW,1/04/2038,137.2
baseload,Energy,QLD,1/04/2038,121.5
baseload,Energy,SA,1/04/2038,160.7
baseload,Energy,VIC,1/04/2038,138.4
solar,Energy,NSW,1/04/2038,77
solar,Energy,QLD,1/04/2038,68.1
solar,Energy,SA,1/04/2038,88.4
solar,Energy,VIC,1/04/2038,85.5
solar,green,NSW,1/04/2038,3.2
solar,green,QLD,1/04/2038,3.2
solar,green,SA,1/04/2038,3.2
solar,green,VIC,1/04/2038,3.2
wind,Energy,NSW,1/04/2038,131.4
wind,Energy,QLD,1/04/2038,100.6
wind,Energy,SA,1/04/2038,139.1
wind,Energy,VIC,1/04/2038,116.8
wind,green,NSW,1/04/2038,3.2
wind,green,QLD,1/04/2038,3.2
wind,green,SA,1/04/2038,3.2
wind,green,VIC,1/04/2038,3.2
baseload,green,NSW,1/04/2038,3.2
baseload,green,QLD,1/04/2038,3.2
baseload,green,SA,1/04/2038,3.2
baseload,green,VIC,1/04/2038,3.2
baseload,Energy,NSW,1/05/2038,113.6
baseload,Energy,QLD,1/05/2038,130.8
baseload,Energy,SA,1/05/2038,96.4
baseload,Energy,VIC,1/05/2038,87.6
solar,Energy,NSW,1/05/2038,55.2
solar,Energy,QLD,1/05/2038,76.8
solar,Energy,SA,1/05/2038,46.8
solar,Energy,VIC,1/05/2038,39.7
solar,green,NSW,1/05/2038,3.2
solar,green,QLD,1/05/2038,3.2
solar,green,SA,1/05/2038,3.2
solar,green,VIC,1/05/2038,3.2
wind,Energy,NSW,1/05/2038,100.2
wind,Energy,QLD,1/05/2038,122.7
wind,Energy,SA,1/05/2038,75.4
